code,rdkit_smiles
SB8,O=CN(O)CCOc1cccc(c1)C(=O)c1ccccc1
SB9,Cc1cccc(CCCN(O)C=O)n1
SBA,COCC(O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1
SBB,CCC(CNC(=O)c1ccc(cc1)S(N)(=O)=O)c1ccc2[nH]ccc2c1
SBC,NC(=O)c1nn(c2ccc(cc2)S(N)(=O)=O)c2c1ccc1[nH]ncc12
SBD,CC(=O)NC(Cc1cccc2ccccc12)[B-](O)(O)OCC(N)C(=O)O
SBE,OB1OCCO1
SBF,CN(C)c1cccc2c(cccc12)S(=O)(=O)NCCCCCCCCNC(=O)CC12CC3CC(CC(C3)C1)C2
SBG,CP(=O)(O)OCC(N)C(=O)O
SBH,CC(O)(CBr)CCOP(=O)(O)OP(=O)(O)O
SBI,O=C1NC(=O)C2(CCOc3ccc(F)cc32)N1
SBK,O=C(O)COc1nc(Cl)c(Cl)cc1Cl
SBL,CC(=O)NC(Cc1cccc2ccccc12)[B-](O)(O)OCC(N)C(=O)O
SBN,Cc1cc(C)cc(c1)S(=O)(=O)c1cccc(N)c1C#N
SBO,O[Sb](O)O
SBP,NC(=[NH2+])NCCCOB1OCCO1
SBR,CC(CNC(=O)c1ccc(cc1)S(N)(=O)=O)Cn1ccc2ccccc21
SBS,CC(CNC(=O)c1ccc(cc1)S(N)(=O)=O)Cn1ccc2ccccc21
SBT,CCC(C)O
SBU,CCCC
SBW,NS(=O)(=O)c1ccc(cc1)C(=O)NCc1cccc(O)c1
SBX,CCC(C)(C)C(=O)C(=O)N1CCCCC1C(=O)OC(CCc1ccccc1)C1CCCCC1
SBY,CCCCCCCCCCCC[N+](C)(C)CCCS(=O)(=O)[O-]
SBZ,NC(=[NH2+])c1ccc(cc1)COB1OCCO1
SC,NC1C=CN(C(=O)N=1)C1CC(O)C(COP(O)(O)=S)O1
SC0,CCCCCC=CCC(CC=CCCCCC)(P(=O)(O)O)P(=O)(O)O
SC1,CC(OC1CC(=CC(OP(=O)(O)O)C1O)C(=O)O)(C(=O)O)P(=O)(O)O
SC2,CC(=O)NC(CS)C(=O)O
SC3,CN1C(=O)c2c(nc(N3CC[NH2+]CC3)n2Cc2ccccc2)N(C)C1=O
SC4,COc1ccc(OCc2ccc(cc2)COc2c(Cl)cccc2Cl)c(Cl)c1
SC5,CC(NC(NCC(O)O)Nc1ccc(cc1)CN)c1ccccc1
SC6,COCC1CCCN1C(=O)c1cc(C)cc(c1)C(=O)NC(Cc1cc(F)cc(F)c1)C(O)C1CC(CN1)Oc1ccccc1
SC7,CCCN(CCC)C(=O)c1cc(C)cc(c1)C(=O)NC(Cc1cc(F)cc(F)c1)C(O)C1CC(CCN1)OCC
SC8,Clc1cccc(c1Cl)c1cc(NCc2ccncc2)n2nccc2n1
SC9,Fc1ccccc1c1cn2ccnc2c(n1)NCc1cccnc1
SCA,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(C(O)C1OP(=O)(O)O)n1cnc2c(N)ncnc21)C(O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O
SCB,COCCN1C(=O)C(=Cc2ccc(o2)c2ccc(Cl)c(c2)C(=O)O)SC1=Nc1ccccc1
SCC,CCS
SCD,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(C(O)C1OP(=O)(O)O)n1cnc2c(N)ncnc21)C(O)C(=O)NCCC(=O)NCCCC(=O)CCC(=O)O
SCE,Cc1cnc2c(nccn12)NCc1ccncc1
SCF,Fc1ccccc1c1cc(NCc2ccncc2)n2nccc2n1
SCG,C=CC1C(OC=C(C(=O)OC)C1CC=O)OC1OC(CO)C(O)C(O)C1O
SCH,CSSCC(N)C(=O)O
SCI,NC(S)=NCCCC(N)C(=O)O
SCJ,Brc1cnn2c(cc(nc12)c1ccccc1)NCc1cccnc1
SCK,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C
SCL,CC(=O)ONC(=O)c1ccccc1O
SCM,CNC1C(O)C(NC)C2OC3(O)C(=O)CC(C)OC3OC2C1O
SCN,N#C[S-]
SCO,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(C(O)C1OP(=O)(O)O)n1cnc2c(N)ncnc21)C(O)C(=O)NCCC(=O)NCCNC(=O)CCC(=O)O
SCP,Cc1ncc(COP(=O)(O)O)c(CNC2CONC2=O)c1O
SCQ,Brc1cnn2c(cc(cc12)c1ccccc1)NCc1cncnc1
SCR,O=S(=O)(O)OCC1OC(OC2(COS(=O)(=O)O)OC(COS(=O)(=O)O)C(OS(=O)(=O)O)C2OS(=O)(=O)O)C(OS(=O)(=O)O)C(OS(=O)(=O)O)C1OS(=O)(=O)O
SCS,CCSSCC(N)C(=O)O
SCT,CC1=CN(C(=O)NC1=O)C12CC(O)C(CO)C1C2
SCU,C[N+](C)(C)CCOC(=O)CCC=O
SCV,CC(C)C(OC(=O)C(NC(=O)CCCC(N)C(=O)O)C(=O)S)C(=O)O
SCW,Brc1cnc2c(cc(cn12)c1ccccc1)NCc1cncnc1
SCX,CCc1cnn2c(cc(nc12)c1c(F)cccc1F)NCc1cnc(N)nc1
SCY,CC(=O)SCC(N)C(=O)O
SCZ,c1ccc(cc1)c1cc(NCc2cccnc2)n2ncc(c2n1)C1CC1
SD1,COc1cc(cc(OC)c1OC)Nc1cc(ccc1C(N)=O)n1c(C)cc2C(=O)CC(C)(C)Cc21
SD2,CSCCC(NC(=O)C1CCCN1C(=O)C(Cc1ccc(O)cc1)NC(=O)CS)C(N)=O
SD3,NC(CC(=O)NO)C(=O)O
SD4,NC(CC(=O)NO)C(=O)O
SD5,Nc1cc(c(cn1)c1cc(nc(n1)N1CCOCC1)N1CCOCC1)C(F)(F)F
SD8,CCOC(=O)c1csc(n1)N1CCN(CC1)C1CSc2ccccc2N=1
SDA,Nc1c(Cl)cc(cc1Cl)S(N)(=O)=O
SDB,NC(CO)C1=NCCC(N1)C(=O)O
SDC,NC(CSCCS(N)(=O)=O)C(=O)O
SDD,O=C(CO)C(O)C(O)C(O)CO
SDE,OC1CN(CC1O)c1ncnc2c1ncn2C1CC(O)C(CO[PH](O)(O)O)O1
SDF,O=P(O)(O)C(S)c1ccc(Cl)cc1Cl
SDG,Nc1nc([SeH])c2ncn(c2n1)C1CC(O)C(COP(=O)(O)O)O1
SDH,NC1=NC(=O)C2(N1)C(=O)NC(=O)N2C1CC(O)C(CO[PH](O)(O)O)O1
SDJ,O=CC(Cc1cnc[nH]1)NCC1CC2CCCCC2CN1C(=O)CCNc1ccccc1
SDK,CC(C)CC(NC(=O)OCc1ccccc1)C(=O)NCC(=O)CNC(=O)C(CC(C)C)NC(=O)OCc1ccccc1
SDL,C=CCN1C(=O)N(C2N=C(N)NC(=O)C=21)C1OC(CO)C(O)C1O
SDN,CC1OC(CC(=O)O)CC2=Cc3cccc(O)c3C(=O)C=12
SDO,CC(=O)CCCC(=O)CCSCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)O
SDP,CCOP(=O)(OCC)OCC(N)C(=O)O
SDR,CCCCCCCC(NC(=O)C(CC(=O)O)NC(C)=O)C(=O)O
SDS,CCCCCCCCCCCCOS(=O)(=O)O
SDT,Cc1ccc(O)c(O)c1CCC1C(=O)CCC2(C)C(=O)CCC12
SDX,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(C(O)C1OP(=O)(O)O)n1cnc2c(N)ncnc21)C(O)C(O)NCCC(=O)NCCCC(=O)CC(O)(CC(=O)O)C(=O)O
SDZ,OC(COc1ccc(cc1)C1CCCCC1)CN1CCN(CC1)c1ccccn1
SE,[SeH2]
SE0,C=C1CSC(N=C1C(=O)O)C(NC(=O)CC1CCCS1)C(=O)OCC(N)C(=O)O
SE2,O=C1Oc2ccccc2C=C1O
SE4,O=[Se](=O)([O-])[O-]
SE5,O=C(O)c1cc(c[nH]1)CCc1ccc(Cl)cc1
SE7,NC(C[Se](=O)O)C(=O)O
SE8,NC(CNC(=O)CC(O)(CC(=O)NCCNC(=O)CCC(=O)C(=O)O)C(=O)O)C(=O)O
SEA,NCCS
SEB,NC(COS(=O)(=O)Cc1ccccc1)C(=O)O
SEC,NC(C[SeH])C(=O)O
SEE,NC(CO[B-](O)(O)O)C(=O)O
SEF,C#CCCCCCNC(=O)OCCCCCCCCCCP(=O)(F)OCC
SEG,NC(CO)C(=O)O
SEH,CCSC(Cc1ccccc1)=NOS(=O)(=O)O
SEI,CC(C)C(NC(=O)c1ccc(cc1)C(=O)N1CCOCC1)C(=O)N1CCCC1C(=O)NC(C(=O)C(F)(F)C(F)(F)F)C(C)C
SEK,N#C[Se-]
SEL,NC(CO)CO
SEM,NC(COCc1ccccc1)C(=O)O
SEN,CN(C)P(=O)(O)OCC(N)C(=O)O
SEO,OCCS
SEP,NC(COP(=O)(O)O)C(=O)O
SER,NC(CO)C(=O)O
SES,CCCCc1nc(N)[se]c1CCC
SET,NC(=O)C(N)CO
SEU,CCSC(=N)N
SEY,NC(N)=[Se]
SF1,O=C(O)c1c(Sc2ccccc2)c2cc(Cl)ccc2n1Cc1ccccc1
SF2,COc1cccc(c1)Cn1c(C(=O)O)c(Sc2ccccc2)c2cc(Cl)ccc21
SF3,[Fe]S1[Fe]S2[Fe]S[Fe]12
SF4,S12[Fe]3S4[Fe]1S1[Fe]2S3[Fe]41
SF5,CCCCC(CC(=O)NO)c1nc(Cc2ccc(cc2)C(=O)OC)no1
SF6,OCC1OC(O)(CO)C(O)C1O
SF7,CCCCC(CC(=O)NO)c1nc(Cc2ccc(F)cc2)no1
SF8,O=C(O)CC(O)(CC(=O)NCCCC(NC(=O)CC(O)(CC(=O)O)C(=O)O)C(=O)O)C(=O)O
SF9,OCC1OC(O)(CO)C(O)C1O
SFA,CCC1CC(C)C2(NC1=O)OC(CC(O)C(C)CCC=CC=C(C)C1CC=CC=CC(O)C(C)C(O)C(CCC(C)=O)C(=O)NC(C(=O)NC(Cc3cccc(O)c3)C(=O)N3CCCC(N3)C(=O)O1)C(C)C)C(C)C(O)C2C
SFB,Nc1ncnc2c1ncn2C1OC(C(=O)NS(=O)(=O)CC2C(CO)OC(C2O)N2C=CC(=O)NC2=O)C(O)C1O
SFC,CC(C)Cc1ccc(cc1)C(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(C(O)C1OP(=O)(O)O)[n+]1c[nH]c2c(N)ncnc21
SFD,Cc1cc2c(cc1C)N(C1C(=O)NC(=O)N=C1N2CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC1OC(C(O)C1O)n1cnc2c(N)ncnc21)S(=O)(=O)O
SFE,NC(CC(=O)O)c1ccccc1
SFF,O=S1(=O)N=C(NC2CCCCC2)OC2CCCCC21
SFG,Nc1ncnc2c1ncn2C1OC(CC(N)CCC(N)C(=O)O)C(O)C1O
SFI,CSc1ccc(C=C2C(C)=C(CC(=O)O)c3cc(F)ccc32)cc1
SFJ,CC(=O)NC1C(O)C(F)C(F)(OC1C(O)C(O)CO)C(=O)O
SFK,CC(C)CCC(=O)NC(Cc1ccccc1)C(=O)O
SFL,F[Sc-](F)(F)F
SFM,CC(=O)CCC1C(=O)NC(C(=O)NC(Cc2cccc(O)c2)C(=O)N2CCCC(N2)C(=O)OC(CC=CC=CC(O)C(C)C1O)C(C)=CCO)C(C)C
SFN,O=[SH](=O)[O-]
SFO,O=[SH](O)O
SFP,[O-]S(O)(O)c1ccc(cc1)c1c2C=Cc(n2)c(c2ccc(cc2)S([O-])(O)O)c2ccc([nH]2)c(c2C=Cc(n2)c(c2ccc(cc2)S([O-])(O)O)c2ccc1[nH]2)c1ccc(cc1)S([O-])(O)O
SFQ,O=C(O)c1ccccc1NS(=O)(=O)c1ccc(I)cc1
SFR,CC(O)C(C(=O)O)C1NC(C(=O)O)=C(S1)C1CCCO1
SFS,[Fe]12[Se]3[Fe]4[Se]1[Fe]1[Se]2[Fe]3[Se]41
SFT,CCCCCCCCCCCCCC=CC(O)C(COC1OC(CO)C(O)C(OS(=O)(=O)O)C1O)NC(=O)C(O)CCCCCCCCCCCCCCCCCCCCCC
SFU,C[Se]C1OC(C)C(O)C(O)C1O
SFX,CNCCC(Oc1ccc(cc1)C(F)(F)F)c1ccccc1
SFY,Nc1ccc(cc1)S(=O)(=O)Nc1ccccn1
SG1,NS(=O)(=O)c1ccc(c(c1)[N+](=O)[O-])N1CCCC1=O
SG2,CN1SC(=O)c2cc(ccc21)S(N)(=O)=O
SG3,CC(F)(CO)C(O)C=CP(=O)(O)O
SG4,CC(=O)OC1C(COS(N)(=O)=O)OC(O)C(O)C1OC(C)=O
SG5,CCC(=O)OC1C(O)OC(COS(N)(=O)=O)C(OC(=O)CC)C1OC(=O)CC
SG6,CC(=O)OC1C(COS(N)(=O)=O)OC(O)C(O)C1O
SG7,CC(=O)OC1C(COS(N)(=O)=O)OC(O)C(O)C1OC(C)=O
SG8,CNC1CCC(CC1)N(Cc1cccc(c1)c1ccncc1)C(=O)c1sc2c(F)ccc(F)c2c1Cl
SGA,O=S(=O)(O)OC1C(O)C(O)OC(CO)C1O
SGB,CC(C)OP(C)(=O)OCC(N)C(=O)O
SGC,OCC1OC(O)C(O)C(O)C1S
SGD,OC1OC(CS)C(O)C(O)C1O
SGE,CN1Cc2c(ccc3OCOc32)-c2ccc3cc4OCOc4cc3c21
SGF,CCCCCCCCCCCCCC=CC(O)C(N)COC1OC(CO)C(O)C(OS(=O)(=O)O)C1O
SGI,NC(=O)CCc1ccc(O)cc1
SGL,OCC(O)CSO
SGM,OCC(O)CS
SGN,O=S(=O)(O)NC1C(O)OC(COS(=O)(=O)O)C(O)C1O
SGP,NC1=Nc2c(ncn2C2OC(CO)C3OP(O)(=S)OC32)C(=O)N1
SGR,COP(N)(=O)OCC(N)C(=O)O
SGS,COc1cc(C=CC(=O)OC2OC(CO)C(O)C(O)C2O)cc(OC)c1O
SGT,NC1=Nc2c(ncn2C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)C(=S)N1
SGV,NC(=O)c1cn(c2ncnc(N)c12)C1OC(CO)C(O)C1O
SGW,COc1cccc2C(=O)NC(=Cc12)c1ccc(Cl)cc1
SGX,COP(N)(=O)OCC(N)C(=O)O
SH0,CC1(CC(=O)O)C2=CC3NC(=CC4=NC(CC5N=C(C=C(N2)C1CCC(=O)O)C(CC(=O)O)C5CCC(=O)O)C(CCC(=O)O)=C4CC(=O)O)C(C)(CC(=O)O)C3CCC(=O)O
SH1,CC(NC(=O)C(CO)NS(=O)(=O)CCc1ccccc1)C(=O)NC(CO)CCCN=C(N)N
SH2,CC(C)(CO)C(O)C(=O)NCCC(=O)NCCc1ccc2OCOc2c1
SH3,CC(C)(COP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCc1ccc2OCOc2c1
SH4,CC(=O)Nc1ccc(cc1)CP(=O)([O-])OC(C)c1ccccc1
SH5,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OC(=O)CCCCCCCBr)C(O)C1O
SH6,O=C(O)CCCCCCCBr
SHA,O=C(NO)c1ccccc1O
SHB,COC(=O)C1OC(O)C(O)C(O)C1O
SHC,CCCCCCSCC(N)C(=O)O
SHD,OCC1OC(O)C(O)C(O)C1O
SHF,CC(=O)CCC(=O)O
SHG,OCC1OC(O)C(F)C(O)C1O
SHH,O=C(CCCCCCC(=O)Nc1ccccc1)NO
SHI,NC(Cc1conc1O)C(=O)O
SHL,CC1OC(=CC(=O)C=1O)C(=O)O
SHM,O=C(O)CCCCCC1SCC2NC(=O)NC21
SHO,O=C(O)CCCCO
SHP,NC(C(=O)O)c1ccc(cc1)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O
SHR,NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O
SHT,CC(OP(=O)(O)O)C(NC(=O)C=CCCCCSSCCS(=O)(=O)O)C(=O)O
SHU,CC(=O)CC(=O)CCC(=O)O
SHV,CCCCCCC(=O)O
SHW,CCCCCC(O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)O
SHX,Cc1nc(nc(NC(Cc2ccccc2)C(N)=O)c1Cl)c1ccccn1
SHY,[H]N=C(N)c1ccc(cc1)C1C2C(=O)N(Cc3ccc4OCOc4c3)C(=O)C2C2CC(O)CN21
SI1,[H]N=C(N)c1ccc(cc1)CNC(=O)C(C)NC(=O)C(CO)NS(=O)(=O)CCCC
SI2,CC(=O)NC1C(O)CC(O)(OC1C(O)C(O)CO)C(=O)O
SI3,CC(=O)NC(C(O)CC(=O)C(=O)O)C(O)C(O)C(O)CO
SI4,O=C(CCCCC1SCC2NC(=O)NC21)NCCC[N+]12CCC3=CC=CC=[N+]3[Cu]1[N+]1C=CC=CC=1CC2
SI5,Cn1cc(cn1)C1CC2CSC(N)=NC2(CO1)c1ccc(F)cc1F
SI6,NC1=NC2(COC(CC2CS1)c1cn[nH]c1)c1ccc(F)cc1F
SI9,O=C(CCCCC1SCC2NC(=O)NC21)NCCCC[N+]12CCC3=CC=CC=[N+]3[Cu]1[N+]1=CC=CC=C1CC2
SIA,CC(=O)NC1C(O)CC(O)(OC1C(O)C(O)CO)C(=O)O
SIB,NC(CCSCC1OC(C(O)C1O)n1cnc2C(=O)NC=Nc21)C(=O)O
SIC,NC1CC(=O)N(C1=O)C(CS)C(=O)O
SID,COC1(CC(O)C(NC(C)=O)C(O1)C(O)C(O)CSC(C)=O)C(=O)O
SIE,CCCCCCCCCCn1c2cc(ccc2cc1c1ccc(cc1)OS(N)(=O)=O)OS(N)(=O)=O
SIF,C[Si](C)(C)C(CC(=O)O)C(=O)O
SIG,CC=C(C)C=CC=CC(C)C(C)C(C)C(C)CCC1Oc2c(O)c(cc(OC)c2C(=O)C=1C)OC
SIH,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3C(CC12C)OC(=O)CCC(=O)O
SII,CC(=O)Nc1ccc(cc1)CN1CCC2(CC1)C(=NC(=O)N2c1cccc(F)c1)NC1CCCCC1
SIJ,c1nc(c2nc[nH]c2n1)N1CCC2(CCCCN2)CC1
SIL,C=CCCCCP(=O)(O)OCC1COC(C)(C)O1
SIM,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21
SIN,O=C(O)CCC(=O)O
SIO,COC1(CC(OC(C)=O)C(NC(C)=O)C(O1)C(O)C(O)COC(C)=O)C(=O)O
SIR,CC1(CC(=O)O)C2=Cc3c(CC(=O)O)c(CCC(=O)O)c4C=C5C(CCC(=O)O)=C(CC(=O)O)C6=CC7=C(CCC(=O)O)C(C)(CC(=O)O)C8C=C(C1CCC(=O)O)N2[Co+2](N56)(N78)n43
SIS,CNC1C(O)C(OCC1(C)O)OC1C(N)CC(N)C(OC2OC(=CCC2N)CN)C1O
SIX,O=C(Cc1cc(ccc1F)C1CCNCC1COc1ccc2OCOc2c1)NCCc1cn[nH]c1
SIZ,O=C(NC1C(O)OC(CO)C(O)C1O)C(F)F
SJ1,[H]N=C(N)NCCCC(C=O)NC(=O)C(C)NC(=O)C(CO)NC(=O)OCC(C)C
SJJ,COc1ccc(cc1)c1ocnc1C(=O)NCc1ccncc1
SJP,NCC1CCC(N)C(O1)OC1C(CO)OC(OC2C(O)C(CC(N)C2OC2OC(CN)CCC2N)NC(=O)C(O)C(F)CN)C1O
SJR,COc1ccc(cc1)C(=O)Nc1ccccn1
SK1,[H]N=C(N)c1ccc(cc1)CNC(=O)C(C)NC(=O)C(CO)NS(=O)(=O)Cc1ccccc1
SK2,CNC(=O)C1Cc2ccc(cc2CN1C(=O)OCc1ccccc1)NS(=O)(=O)O
SK3,OC1C(O)C(O)C(NCc2ccccc2)C1O
SK4,COc1cccc(c1)Nc1c(cnc2ccc(cc12)S(C)(=O)=O)C(N)=O
SK6,Cc1cc(N)nc(c1)CCc1cc(C#N)cc(c1)NCCc1ccccn1
SK7,CC1C(=O)NC(=O)N(C)C=1C=C(CO)CO
SK8,Fc1ccc(cc1)c1nc2SCCn2c1c1ccncc1
SKA,Clc1ccc2CCNCc2c1Cl
SKD,CC(=O)NC1C(O)CC2(OC(C(O)CO)C1O2)C(=O)O
SKE,Nc1nc(nn1C(=O)c1c(F)cccc1F)Nc1ccc(cc1)S(N)(=O)=O
SKF,NS(=O)(=O)c1ccc2CCNCc2c1
SKK,Cc1cc2ncc(cn2n1)C(=O)NCC(C)(C)NCC(=O)N1CCCC1C#N
SKM,O=C(O)C1=CC(O)C(O)C(O)C1
SKO,CNCCN(C)c1cccc(CCc2cc(C)cc(N)n2)n1
SKP,CC(OC1CC(=CC(OP(=O)(O)O)C1O)C(=O)O)(OP(=O)(O)O)C(=O)O
SKT,O=C(C=Cc1ccc(O)cc1)OC1CC(=CC(O)C1O)C(=O)O
SKY,OCC1OC(C(O)C(O)C1O)n1cc(nn1)c1ccc2ccccc2c1
SKZ,C=C1O[Fe]2345OC(=C)N(CCCNC(=O)CC(CC(=O)NCCCN1O2)(O3)C(=O)O4)O5
SL0,CC(=O)OC1C(C)OC(OC2C(=O)c3c(O)cc(O)cc3OC=2c2ccc(O)cc2)C(O)C1OC(C)=O
SL1,N=C(N)NCCCC(C=O)NC(=O)CN1C(=O)C(N=C(c2ccccc2)c2ccccc21)NS(=O)(=O)Cc1ccccc1
SL2,CC1(C)C=C(C(=O)OC2CC(COP(=O)(O)OP(=O)(O)O)OC2n2cnc3c(N)ncnc32)C(C)(C)N1O
SL3,CC1(C)C=C(C(=O)OC2CC(OC2COP(=O)(O)OP(=O)(O)O)n2cnc3c(N)ncnc32)C(C)(C)N1O
SL5,CC1OC(COCCO)NC1C(=O)O
SL6,O=C(O)C(O)=CC(=O)C1(CCN(CC1)CC1CCCCC1)Cc1ccc(Cl)cc1
SLA,CC(C)C(O)C1(C=O)NC(=O)C(C)C1O
SLB,CC(=O)NC1C(O)CC(O)(OC1C(O)C(O)CO)C(=O)O
SLC,C=C(C[SeH])C(=O)N1CCCC1C(=O)O
SLD,CC(=O)NCC1CN(C(=O)O1)c1ccc(C=CCCCNC(=O)CC=C2C(=O)NC(=O)N=C2C)c(F)c1
SLE,CC(C)CC(CS)C(=O)O
SLF,CCCCCCCCCCCCCC=CC(O)C(COC1OC(CO)C(O)C(OS(=O)(=O)O)C1O)NC(=O)CCCCCCCCCCCCCCCCC
SLH,O=CC(Cc1cnc[nH]1)NCC1CC2CCCCC2CN1C(=O)CCNc1ccccc1
SLI,O=C(Nc1ccccc1)c1ccccc1O
SLL,NC(CCCCNC(=O)CCC(=O)O)C(=O)O
SLM,CC(=O)NC1C(O)CC(O)(OC1C(O)C(O)CO)C(N)=O
SLN,CC1(C)CC(C(=O)NCC(CNc2ccc(cc2[N+](=O)[O-])N=[N+]=[N-])OP(=O)(O)OP(=O)(O)O)C(C)(C)N1O
SLO,CC1C(=Cc2ccc(cc2)S(C)(=O)=O)c2ccc(F)cc2C=1CC(=O)O
SLP,O=C(O)CC[SeH]
SLQ,CCC(CO)Nc1nc(NCc2ccc(cc2)c2ccccn2)c2ncn(c2n1)C(C)C
SLR,CC(C)C(O)C1(NC(=O)C(C)C1O)C(=O)O
SLT,CC(=O)NC1C(O)CC(OC2C(O)C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C2O)(OC1C(O)C(O)CO)C(=O)O
SLU,Nc1ncnc2c1ncn2C1OC(COS(=O)(=O)NC(=O)c2csc(n2)c2nc3ccc(O)cc3s2)C(O)C1O
SLX,COc1cc2CCN3Cc4c(ccc(OC)c4O)CC3c2cc1O
SLZ,NCCSCC(N)C(=O)O
SM,[Sm+3]
SM1,[H]N=C(N)Nc1ccc(cc1)CNC(=O)C(C)NC(=O)C(CO)NS(=O)(=O)Cc1ccccc1
SM2,O=C(Cc1cccs1)NC(B(O)O)c1cccc(c1)C(=O)O
SM3,O=C(Cc1cccs1)NC(B(O)O)c1ccccc1
SM4,O=C(O)C=Cc1cccc(c1)C(NC(=O)Cc1cccs1)B(O)O
SM5,ON=C1CCc2cc(ccc21)c1cn(nc1c1ccncc1)C1CCNCC1
SM6,CCOC(=O)c1sc2cnccc2c1NC1C=CC2C(C=1)=CCC=2NO
SM7,C1=CC2C(=CC3=CN=NC=23)C=C1c1cn(nc1c1ccncc1)C1CCNCC1
SM8,CC(=O)OC1C(C)OC(CC1OC(=O)C=CC=CC=CC=CC(=O)NC1C(=O)Oc2c(ccc(O)c2Cl)C=1O)c1ccc2C(=O)C34OC3(C(O)CC3(O)CC(C)=CC(=O)C34O)C(O)c2c1O
SM9,CCOCCN(CC(O)CN1CCCC2(CCN(C2)c2ncnc3ccccc23)C1)S(=O)(=O)c1c(C)cccc1C
SMA,CC=C(C)C=CC=CC(OC)C(C)C(OC)C(C)CCC1Oc2c(O)c(cc(OC)c2C(=O)C=1C)OC
SMB,CCC(C)C(=O)O
SMC,CSCC(N)C(=O)O
SMD,COC1OC(CO)C(O)C(O)C1SC1OC(CO)C(O)C(O)C1O
SME,CS(=O)CCC(N)C(=O)O
SMF,NC(Cc1ccc(cc1)CS(=O)(=O)O)C(=O)O
SMG,CSCCC(NC(=O)CCC(=O)O)C(=O)O
SMH,CCOCCN(CC(O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)cccc1C
SMI,CNC1C(O)C(NC)C2OC3(O)C(OC(C)CC3(O)O)OC2C1O
SMK,CCC(N)C(=O)NC1C(=O)N2C(CCC1CCN)CCC2C(=O)NC(c1ccccc1)c1ccccc1
SML,CS(=O)(=O)c1ccccc1
SMM,COC(=O)C(N)CC[SH](C)CC1OC(C(O)C1O)n1cnc2c(N)ncnc21
SMN,O=C(O)C(O)c1ccccc1
SMO,O=[Mo](=O)=S
SMP,CP(=O)(O)OCC1OC(CC1O)n1cnc2c(N)ncnc21
SMQ,CC(=O)OC1C(C)OC(CC1OC(=O)C=CC=CC=CC=CC(=O)O)c1ccc2C(=O)C34OC3(C(O)CC3(O)CC(C)=CC(=O)C34O)C(O)c2c1O
SMR,CCOCCN(CC(O)CN1CCCC2(CCc3c(ccc4[nH]ncc34)O2)C1)S(=O)(=O)c1c(C)cccc1C
SMS,CC1(C)OC2C3OS(=O)(=O)OC3COC2(COS(N)(=O)=O)O1
SMT,CSCCOC1C(O)C(COP(=O)(O)O)OC1N1C=C(C)C(=O)NC1=O
SMX,Cn1nnnc1SCC1CSC2C(NC(=O)C(O)c3ccccc3)C(=O)N2C=1C(=O)O
SMY,CC1SCc2ncnc(c21)N1CCN(CC1)C(=O)C(N)Cc1c[nH]c2ccccc12
SMZ,[H]N=C(NCCCC(N)C(=O)O)SC
SN0,CCCC(NC(=O)CCC(=O)O)C(=O)O
SN1,O=C(O)C=Cc1ccc(O)cc1O
SN2,NC(=O)c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])N(CCCl)CCCl
SN3,COC(COS(=O)(=O)O)C(=O)NC(C(=O)N1C(CC2CC(O)C(O)CC21)C(=O)NCCC1=CCN(C1)C(=N)N)C(Cl)C(C)C
SN5,CC(=S)NC1C(O)OC(CO)C(O)C1O
SN6,C[n+]1ccc(cc1)Nc1ccc(cc1)NC(=O)c1ccc(cc1)Nc1cc[n+](C)c2ccccc12
SN7,C[n+]1ccc(cc1)Nc1ccc(cc1)NC(=O)c1ccc(cc1N)Nc1cc[n+](C)c2ccc(N)cc12
SN8,Cc1ccc2c(c1)C(=CCN2C)NC1CCC(CC1)C(=O)NC1CCC(CC1)NC1CCN(C)CC1
SN9,COc1cccc2C(=CCN(C)c12)NC1CCC(CC1)C(=O)NC1CCC(CC1)NC1CCN(C)CC1
